18.667,7.1014,0,0.35507,Aberdeen City,Urban,Economy
21.333,14.248,0,0.35621,Aberdeen City,Urban,Economy
16.417,8.8981,0,0.31779,Aberdeen City,Urban,Economy
14.583,4.6263,0,0.23132,Aberdeen City,Urban,Economy
18.5,4.4221,0,0.073702,Aberdeen City,Urban,Economy
16.917,18.658,0,0.21951,Aberdeen City,Urban,Economy
17.583,14.506,0,0.24176,Aberdeen City,Urban,Economy
17.167,5.0284,0,0.25142,Aberdeen City,Urban,Economy
16.667,4.3222,0,0.21611,Aberdeen City,Urban,Economy
22.333,20.6,0,0.29428,Aberdeen City,Urban,Economy
20.333,13.362,0,0.22269,Aberdeen City,Urban,Economy
14.25,11.442,0,0.20803,Aberdeen City,Urban,Economy
15.75,9.7125,0,0.3885,Aberdeen City,Urban,Economy
18.25,7.8777,0,0.52518,Aberdeen City,Urban,Economy
22.333,18.791,0,0.25054,Aberdeen City,Urban,Economy
21.75,6.9443,0,0.43402,Aberdeen City,Urban,Economy
6.5,16.673,0,1.1116,Aberdeen City,Urban,Economy
22,28.131,0,0.25343,Aberdeen City,Urban,Economy
20.083,14.133,0,0.34471,Aberdeen City,Urban,Economy
17.25,8.1302,0,0.1626,Aberdeen City,Urban,Economy
16,43.568,0,0.96818,Aberdeen City,Urban,Economy
20.75,28.771,0,0.52311,Aberdeen City,Urban,Economy
19.667,9.784,0,0.4892,Aberdeen City,Urban,Economy
19.6,37.022,0,0.47465,Aberdeen City,Urban,Economy
11.5,9.5887,0,0.31962,Aberdeen City,Urban,Economy
12.333,3.4466,0,0.13786,Aberdeen City,Urban,Economy
14.667,12.583,0,0.27355,Aberdeen City,Urban,Economy
17.083,9.0032,0,0.25724,Aberdeen City,Urban,Economy
20.333,13.722,0,0.17153,Aberdeen City,Urban,Economy
12.167,4.9835,0,0.24917,Aberdeen City,Urban,Economy
18,13.556,0,0.45188,Aberdeen City,Urban,Economy
17.25,4.7298,0,0.31532,Aberdeen City,Urban,Economy
14.033,2.0841,0,0.52103,Aberdeen City,Urban,Economy
16.167,5.7586,0,0.28793,Aberdeen City,Urban,Economy
13.667,2.5221,0,0.12611,Aberdeen City,Urban,Economy
18.75,8.8963,0,0.29654,Aberdeen City,Urban,Economy
16.25,6.3585,0,0.18167,Aberdeen City,Urban,Economy
12.583,11.11,0,0.31742,Aberdeen City,Urban,Economy
20.333,15.027,0,0.30054,Aberdeen City,Urban,Economy
16.117,25.945,0,0.55202,Aberdeen City,Urban,Economy
18,16.703,0,0.069598,Aberdeen City,Urban,Economy
17.417,21.506,0,0.28675,Aberdeen City,Urban,Economy
17.417,19.372,0,0.25829,Aberdeen City,Urban,Economy
19.5,8.1932,0,0.09639,Aberdeen City,Urban,Economy
17.667,11.002,0,0.27505,Aberdeen City,Urban,Economy
14.333,16.954,0,0.42386,Aberdeen City,Urban,Economy
17.25,8.4638,0,0.18809,Aberdeen City,Urban,Economy
14,44.88,0,0.748,Aberdeen City,Urban,Economy
16.5,45.148,0,0.75247,Aberdeen City,Urban,Economy
16.333,39.454,0,0.78908,Aberdeen City,Urban,Economy
16.833,31.309,0,0.62619,Aberdeen City,Urban,Economy
16.167,29.087,0,0.72717,Aberdeen City,Urban,Economy
18,44.05,0,0.73417,Aberdeen City,Urban,Economy
21.25,46.164,0,0.61552,Aberdeen City,Urban,Economy
12.917,23.924,0,0.95697,Aberdeen City,Urban,Economy
14,26.425,0,0.88083,Aberdeen City,Urban,Economy
18.5,31.524,0,0.5254,Aberdeen City,Urban,Economy
16.5,39.11,0,1.3037,Aberdeen City,Urban,Economy
20.25,12.392,0,0.49567,Aberdeen City,Urban,Economy
19.25,16.136,0,0.26893,Aberdeen City,Urban,Economy
18.667,21.944,0,0.31349,Aberdeen City,Urban,Economy
15.5,20.643,0,0.68809,Aberdeen City,Urban,Economy
22.333,21.866,0,0.62473,Aberdeen City,Urban,Economy
17.333,47.22,0,0.78701,Aberdeen City,Urban,Economy
20.5,28.113,0,0.9371,Aberdeen City,Urban,Economy
18,36.956,0,0.41062,Aberdeen City,Urban,Economy
18,37.65,0,0.62749,Aberdeen City,Urban,Economy
17.333,20.057,0,0.50142,Aberdeen City,Urban,Economy
16.333,14.471,0,0.72355,Aberdeen City,Urban,Economy
13.5,17.565,0,0.58548,Aberdeen City,Urban,Economy
16,12.3,0,0.27333,Aberdeen City,Urban,Economy
22.583,6.155,0,0.41034,Aberdeen City,Urban,Economy
19,23.031,0,0.28788,Aberdeen City,Urban,Economy
17.5,37.334,0,0.62223,Aberdeen City,Urban,Economy
15.333,2.045,0,0.051125,Aberdeen City,Urban,Economy
17.833,6.4674,0,0.21558,Aberdeen City,Urban,Economy
23.417,35.231,0,0.39146,Aberdeen City,Urban,Economy
23.25,35.444,0,0.35444,Aberdeen City,Urban,Economy
14.648,64.159,21.806,0.71638,Aberdeen City,Urban,Economy
17.25,16.715,0,0.37144,Aberdeen City,Urban,Economy
18.333,13.185,0,0.65924,Aberdeen City,Urban,Economy
19.25,9.7697,0,0.65131,Aberdeen City,Urban,Economy
16.833,28.725,0,0.41035,Aberdeen City,Urban,Economy
16.167,21.437,0,0.42874,Aberdeen City,Urban,Economy
16.25,24.438,0,0.4073,Aberdeen City,Urban,Economy
17.583,23.234,0,0.66384,Aberdeen City,Urban,Economy
17.5,23.211,0,0.58028,Aberdeen City,Urban,Economy
18.083,20.265,0,0.57901,Aberdeen City,Urban,Economy
18.833,22.779,0,0.56948,Aberdeen City,Urban,Economy
18.75,48.729,0,0.81215,Aberdeen City,Urban,Economy
18,55.324,0,0.92207,Aberdeen City,Urban,Economy
19.5,53.346,0,0.8891,Aberdeen City,Urban,Economy
14,11.002,0,0.18337,Aberdeen City,Urban,Economy
14.286,64.159,0,0.61842,Aberdeen City,Urban,Economy
17.364,64.159,6.4134,0.78414,Aberdeen City,Urban,Economy
17.673,64.159,22.726,1.1585,Aberdeen City,Urban,Economy
13.529,64.159,29.375,1.0393,Aberdeen City,Urban,Economy
194.21,64.159,0,1.4656,Aberdeen City,Urban,Economy
17.091,64.159,0,0.5115,Aberdeen City,Urban,Economy
14.667,3.3244,0,0.16622,Aberdeen City,Urban,Midsize
22.5,12.378,0,0.24755,Aberdeen City,Urban,Midsize
9.5,14.258,0,0.47525,Aberdeen City,Urban,Midsize
15.667,11.161,0,0.24802,Aberdeen City,Urban,Midsize
16.167,2.6629,0,0.13315,Aberdeen City,Urban,Midsize
15.917,15.617,0,0.19522,Aberdeen City,Urban,Midsize
16.5,18.764,0,0.4691,Aberdeen City,Urban,Midsize
16,6.5768,0,0.32884,Aberdeen City,Urban,Midsize
10.833,7.473,0,0.37365,Aberdeen City,Urban,Midsize
16.167,5.7981,0,0.096635,Aberdeen City,Urban,Midsize
21,18.302,0,0.24403,Aberdeen City,Urban,Midsize
17.75,19.639,0,0.20673,Aberdeen City,Urban,Midsize
20.833,1.9302,0,0.12868,Aberdeen City,Urban,Midsize
17,20.211,0,0.21274,Aberdeen City,Urban,Midsize
15.533,0.67907,0,0.16977,Aberdeen City,Urban,Midsize
16.417,12.933,0,0.17244,Aberdeen City,Urban,Midsize
17.083,2.8594,0,0.14297,Aberdeen City,Urban,Midsize
18.05,2.4172,0,0.40286,Aberdeen City,Urban,Midsize
23.333,14.665,0,0.36664,Aberdeen City,Urban,Midsize
12.333,7.759,0,0.19398,Aberdeen City,Urban,Midsize
18.467,17.31,0,0.36062,Aberdeen City,Urban,Midsize
22.167,4.0377,0,0.20189,Aberdeen City,Urban,Midsize
17.683,2.0084,0,0.043661,Aberdeen City,Urban,Midsize
12,3.1327,0,0.12531,Aberdeen City,Urban,Midsize
21.583,14.644,0,0.32543,Aberdeen City,Urban,Midsize
17.25,4.1061,0,0.10265,Aberdeen City,Urban,Midsize
18.25,2.4097,0,0.12048,Aberdeen City,Urban,Midsize
5.1667,7.4164,0,0.74164,Aberdeen City,Urban,Midsize
16.75,9.4181,0,0.31394,Aberdeen City,Urban,Midsize
14.75,14.773,0,0.49244,Aberdeen City,Urban,Midsize
16.583,15.811,0,0.21081,Aberdeen City,Urban,Midsize
22.167,3.6292,0,0.14517,Aberdeen City,Urban,Midsize
19.25,8.8758,0,0.19724,Aberdeen City,Urban,Midsize
17.833,35.837,0,0.55134,Aberdeen City,Urban,Midsize
11.167,2.0257,0,0.10129,Aberdeen City,Urban,Midsize
19.5,8.0895,0,0.26965,Aberdeen City,Urban,Midsize
17.5,9.2964,0,0.26561,Aberdeen City,Urban,Midsize
15.667,12.4,0,0.30999,Aberdeen City,Urban,Midsize
16.25,35.952,0,0.47936,Aberdeen City,Urban,Midsize
7.5,10.366,0,0.34553,Aberdeen City,Urban,Midsize
18.937,64.157,18.259,0.56065,Aberdeen City,Urban,Midsize
16.583,8.0617,0,0.16123,Aberdeen City,Urban,Midsize
17.833,9.4556,0,0.14547,Aberdeen City,Urban,Midsize
17.167,14.181,0,0.18908,Aberdeen City,Urban,Midsize
7.4167,2.5662,0,0.25662,Aberdeen City,Urban,Midsize
11.417,5.3379,0,0.26689,Aberdeen City,Urban,Midsize
18.667,13.371,0,0.12734,Aberdeen City,Urban,Midsize
17.5,15.558,0,0.27294,Aberdeen City,Urban,Midsize
21.5,6.9807,0,0.17452,Aberdeen City,Urban,Midsize
17.083,10.12,0,0.184,Aberdeen City,Urban,Midsize
19.25,7.5546,0,0.11622,Aberdeen City,Urban,Midsize
15.667,9.7769,0,0.48885,Aberdeen City,Urban,Midsize
16.75,48.85,0,0.65133,Aberdeen City,Urban,Midsize
23.25,12.864,0,0.36754,Aberdeen City,Urban,Midsize
20.667,10.249,0,0.14642,Aberdeen City,Urban,Midsize
11.217,26.767,0,2.059,Aberdeen City,Urban,Midsize
17.667,2.3645,0,0.23645,Aberdeen City,Urban,Midsize
21.167,7.859,0,0.098237,Aberdeen City,Urban,Midsize
14.917,3.3353,0,0.16677,Aberdeen City,Urban,Midsize
12.083,1.5217,0,0.15217,Aberdeen City,Urban,Midsize
19.833,25.673,0,0.51347,Aberdeen City,Urban,Midsize
16.417,10.668,0,0.14224,Aberdeen City,Urban,Midsize
19,12.037,0,0.14161,Aberdeen City,Urban,Midsize
19.25,2.8837,0,0.096125,Aberdeen City,Urban,Midsize
17.25,9.0042,0,0.22511,Aberdeen City,Urban,Midsize
20.833,48.229,0,0.33262,Aberdeen City,Urban,Midsize
13.75,9.6705,0,0.24176,Aberdeen City,Urban,Midsize
19.417,13.204,0,0.20314,Aberdeen City,Urban,Midsize
16.583,5.1253,0,0.12813,Aberdeen City,Urban,Midsize
16.833,4.6734,0,0.14604,Aberdeen City,Urban,Midsize
21.583,5.804,0,0.2902,Aberdeen City,Urban,Midsize
15.583,17.006,0,0.3697,Aberdeen City,Urban,Midsize
11.75,4.126,0,0.4126,Aberdeen City,Urban,Midsize
10.25,34.024,0,0.75609,Aberdeen City,Urban,Midsize
18.667,7.1014,0,0.35507,Aberdeen City,Urban,Midsize
21.333,14.248,0,0.35621,Aberdeen City,Urban,Midsize
16.417,8.8981,0,0.31779,Aberdeen City,Urban,Midsize
14.583,4.6263,0,0.23132,Aberdeen City,Urban,Midsize
18.5,4.4221,0,0.073702,Aberdeen City,Urban,Midsize
16.917,18.658,0,0.21951,Aberdeen City,Urban,Midsize
17.583,14.506,0,0.24176,Aberdeen City,Urban,Midsize
17.167,5.0284,0,0.25142,Aberdeen City,Urban,Midsize
16.667,4.3222,0,0.21611,Aberdeen City,Urban,Midsize
22.333,20.6,0,0.29428,Aberdeen City,Urban,Midsize
20.333,13.362,0,0.22269,Aberdeen City,Urban,Midsize
14.25,11.442,0,0.20803,Aberdeen City,Urban,Midsize
15.75,9.7125,0,0.3885,Aberdeen City,Urban,Midsize
18.25,7.8777,0,0.52518,Aberdeen City,Urban,Midsize
22.333,18.791,0,0.25054,Aberdeen City,Urban,Midsize
21.75,6.9443,0,0.43402,Aberdeen City,Urban,Midsize
6.5,16.673,0,1.1116,Aberdeen City,Urban,Midsize
22,28.131,0,0.25343,Aberdeen City,Urban,Midsize
20.083,14.133,0,0.34471,Aberdeen City,Urban,Midsize
17.25,8.1302,0,0.1626,Aberdeen City,Urban,Midsize
16,43.568,0,0.96818,Aberdeen City,Urban,Midsize
20.75,28.771,0,0.52311,Aberdeen City,Urban,Midsize
19.667,9.784,0,0.4892,Aberdeen City,Urban,Midsize
19.6,37.022,0,0.47465,Aberdeen City,Urban,Midsize
11.5,9.5887,0,0.31962,Aberdeen City,Urban,Midsize
12.333,3.4466,0,0.13786,Aberdeen City,Urban,Midsize
14.667,12.583,0,0.27355,Aberdeen City,Urban,Midsize
17.083,9.0032,0,0.25724,Aberdeen City,Urban,Midsize
20.333,13.722,0,0.17153,Aberdeen City,Urban,Midsize
12.167,4.9835,0,0.24917,Aberdeen City,Urban,Midsize
18,13.556,0,0.45188,Aberdeen City,Urban,Midsize
17.25,4.7298,0,0.31532,Aberdeen City,Urban,Midsize
14.033,2.0841,0,0.52103,Aberdeen City,Urban,Midsize
16.167,5.7586,0,0.28793,Aberdeen City,Urban,Midsize
13.667,2.5221,0,0.12611,Aberdeen City,Urban,Midsize
18.75,8.8963,0,0.29654,Aberdeen City,Urban,Midsize
16.25,6.3585,0,0.18167,Aberdeen City,Urban,Midsize
12.583,11.11,0,0.31742,Aberdeen City,Urban,Midsize
20.333,15.027,0,0.30054,Aberdeen City,Urban,Midsize
16.117,25.945,0,0.55202,Aberdeen City,Urban,Midsize
18,16.703,0,0.069598,Aberdeen City,Urban,Midsize
17.417,21.506,0,0.28675,Aberdeen City,Urban,Midsize
17.417,19.372,0,0.25829,Aberdeen City,Urban,Midsize
19.5,8.1932,0,0.09639,Aberdeen City,Urban,Midsize
17.667,11.002,0,0.27505,Aberdeen City,Urban,Midsize
14.333,16.954,0,0.42386,Aberdeen City,Urban,Midsize
17.25,8.4638,0,0.18809,Aberdeen City,Urban,Midsize
14,44.88,0,0.748,Aberdeen City,Urban,Midsize
16.5,45.148,0,0.75247,Aberdeen City,Urban,Midsize
16.333,39.454,0,0.78908,Aberdeen City,Urban,Midsize
16.833,31.309,0,0.62619,Aberdeen City,Urban,Midsize
16.167,29.087,0,0.72717,Aberdeen City,Urban,Midsize
18,44.05,0,0.73417,Aberdeen City,Urban,Midsize
21.25,46.164,0,0.61552,Aberdeen City,Urban,Midsize
12.917,23.924,0,0.95697,Aberdeen City,Urban,Midsize
14,26.425,0,0.88083,Aberdeen City,Urban,Midsize
18.5,31.524,0,0.5254,Aberdeen City,Urban,Midsize
16.5,39.11,0,1.3037,Aberdeen City,Urban,Midsize
20.25,12.392,0,0.49567,Aberdeen City,Urban,Midsize
19.25,16.136,0,0.26893,Aberdeen City,Urban,Midsize
18.667,21.944,0,0.31349,Aberdeen City,Urban,Midsize
15.5,20.643,0,0.68809,Aberdeen City,Urban,Midsize
22.333,21.866,0,0.62473,Aberdeen City,Urban,Midsize
17.333,47.22,0,0.78701,Aberdeen City,Urban,Midsize
