1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.17,0.25,0.29,0.27,0.34,0.13,0.07
2.0,2,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.08,0.07,0.03
2.0,3,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.05,0.04,0.03,0.02,0.01,0.02,0.02,0.02,0.04,0.06,0.08,0.1,0.05
2.0,4,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.04,0.03,0.03,0.02,0.05,0.09,0.1,0.25,0.24,0.37,0.33,0.25
3.0,1,0.02,0.01,0.02,0.03,0.04,0.03,0.03,0.02,0.04,0.05,0.05,0.05,0.05,0.04,0.08,0.18,0.45,0.67,0.77,0.81,1.2,1.09,1.1
3.0,2,0.01,0.0,0.04,0.04,0.04,0.06,0.06,0.07,0.08,0.09,0.09,0.09,0.08,0.07,0.05,0.04,0.05,0.04,0.06,0.08,0.18,0.2,0.17
3.0,3,0.01,0.0,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.05,0.05,0.03,0.03,0.01,0.02,0.03,0.02,0.04,0.06,0.08,0.1,0.06
3.0,4,0.01,0.0,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.07,0.05,0.04,0.03,0.07,0.11,0.12,0.31,0.31,0.47,0.39,0.32
4.0,1,0.03,0.02,0.04,0.06,0.07,0.06,0.06,0.04,0.07,0.08,0.09,0.09,0.09,0.07,0.14,0.27,0.61,0.92,1.04,1.18,1.86,2.04,2.17
4.0,2,0.02,0.0,0.07,0.07,0.08,0.1,0.12,0.13,0.15,0.15,0.15,0.14,0.14,0.13,0.1,0.07,0.06,0.05,0.06,0.08,0.22,0.27,0.29
4.0,3,0.02,0.0,0.01,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.01
4.0,4,0.01,0.0,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.06,0.04,0.03,0.03,0.04,0.05,0.06,0.15,0.17,0.26,0.16,0.19
5.0,1,0.01,0.0,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,30.03,59.99,60.17,60.29,60.35,60.35,60.53,60.35,60.31
5.0,2,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.04,0.04,0.04,0.03,30.02,30.02,30.03,30.02,30.04,30.05,30.11,30.12,30.08
5.0,3,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.06,0.05,0.04,0.03,0.02,0.01,0.02,0.02,0.02,0.04,0.06,0.08,0.1,0.05
